2020-03-18 03:06:57,925 [INFO   ] [APP] teamj started with arguments={run.py}
2020-03-18 03:06:57,926 [INFO   ] [APP] configuration={"Execution":{"Host":"127.0.0.1","Port":12345},"Information":{"AllowBroadcast":false,"Interface":"0.0.0.0","ListenAddress":"239.255.1.1","Port":12346},"TeamName":"TeamJ","Secret":"12345"}
2020-03-18 03:07:02,451 [INFO   ] [TRADER] Quoting bid price 3562 (Existing 0)
2020-03-18 03:07:02,451 [INFO   ] [TRADER] Bid crosses ask
2020-03-18 03:07:02,451 [INFO   ] [TRADER] placing bid
2020-03-18 03:07:02,451 [INFO   ] [TRADER] (id: 1) Placing  bid 30 lots for $3562
2020-03-18 03:07:02,451 [INFO   ] [TRADER] Quoting ask price 3563 (Existing 0)
2020-03-18 03:07:02,452 [INFO   ] [TRADER] placing ask
2020-03-18 03:07:02,452 [INFO   ] [TRADER] (id: 2) Placing  ask 30 lots for $3563
2020-03-18 03:07:02,452 [INFO   ] [TRADER] Order 1 placed
2020-03-18 03:07:02,452 [INFO   ] [TRADER] Order 2 placed
2020-03-18 03:07:02,765 [INFO   ] [TRADER] Order 1 filled (3 / 30)
2020-03-18 03:07:02,766 [INFO   ] [TRADER] Position changed to ETF: 3, FUTURE: -3
2020-03-18 03:07:02,766 [INFO   ] [TRADER] Order 1 filled (4 / 30)
2020-03-18 03:07:02,766 [INFO   ] [TRADER] Position changed to ETF: 4, FUTURE: -4
2020-03-18 03:07:02,767 [INFO   ] [TRADER] Order 1 filled (5 / 30)
2020-03-18 03:07:02,767 [INFO   ] [TRADER] Position changed to ETF: 5, FUTURE: -5
2020-03-18 03:07:02,769 [INFO   ] [TRADER] Quoting bid price 3558 (Existing 3562)
2020-03-18 03:07:02,769 [INFO   ] [TRADER] placing bid
2020-03-18 03:07:02,769 [INFO   ] [TRADER] Cancelling 1
2020-03-18 03:07:02,769 [INFO   ] [TRADER] (id: 3) Placing  bid 30 lots for $3558
2020-03-18 03:07:02,770 [INFO   ] [TRADER] Quoting ask price 3563 (Existing 3563)
2020-03-18 03:07:02,770 [INFO   ] [TRADER] Same price as existing ask
2020-03-18 03:07:02,771 [INFO   ] [TRADER] Order 1 filled (5 / 5)
