2020-03-18 03:59:05,323 [INFO   ] [APP] susum started with arguments={run.py}
2020-03-18 03:59:05,324 [INFO   ] [APP] configuration={"Execution":{"Host":"127.0.0.1","Port":12345},"Information":{"AllowBroadcast":false,"Interface":"0.0.0.0","ListenAddress":"239.255.1.1","Port":12346},"TeamName":"SusumBot","Secret":"12345"}
2020-03-18 03:59:09,855 [INFO   ] [TRADER] Placing quotes (1, 2). Bid: 40 @ $3428, Ask: 40 @ $3429
2020-03-18 03:59:09,855 [INFO   ] [TRADER] Placing quotes (3, 4). Bid: 10 @ $3427, Ask: 10 @ $3430
2020-03-18 03:59:09,857 [INFO   ] [TRADER] Order 1 inserted
2020-03-18 03:59:09,857 [INFO   ] [TRADER] Order 2 inserted
2020-03-18 03:59:09,857 [INFO   ] [TRADER] Order 3 inserted
2020-03-18 03:59:09,857 [INFO   ] [TRADER] Order 4 inserted
2020-03-18 03:59:10,328 [INFO   ] [TRADER] Order 2 filled (10 / 40)
2020-03-18 03:59:10,330 [INFO   ] [TRADER] Position changed to ETF: -10, FUTURE: 10
2020-03-18 03:59:11,080 [INFO   ] [TRADER] Timeout
2020-03-18 03:59:11,080 [INFO   ] [TRADER] Cancelling bid 1
2020-03-18 03:59:11,080 [INFO   ] [TRADER] Cancelling bid 3
2020-03-18 03:59:11,080 [INFO   ] [TRADER] Cancelling bid 2
2020-03-18 03:59:11,081 [INFO   ] [TRADER] Cancelling bid 4
2020-03-18 03:59:11,084 [INFO   ] [TRADER] Order 1 cancelled
2020-03-18 03:59:11,084 [INFO   ] [TRADER] Order 3 cancelled
2020-03-18 03:59:11,084 [INFO   ] [TRADER] Order 2 cancelled
2020-03-18 03:59:11,085 [INFO   ] [TRADER] Order 4 cancelled
2020-03-18 03:59:11,329 [INFO   ] [TRADER] Placing quotes (5, 6). Bid: 40 @ $3427, Ask: 37 @ $3428
2020-03-18 03:59:11,330 [INFO   ] [TRADER] Placing quotes (7, 8). Bid: 10 @ $3426, Ask: 9 @ $3429
2020-03-18 03:59:11,330 [INFO   ] [TRADER] Order 5 inserted
2020-03-18 03:59:11,331 [INFO   ] [TRADER] Order 6 cancelled
2020-03-18 03:59:11,331 [INFO   ] [TRADER] Position changed to ETF: -47, FUTURE: 47
2020-03-18 03:59:11,331 [INFO   ] [TRADER] Order 7 inserted
2020-03-18 03:59:11,332 [INFO   ] [TRADER] Order 8 inserted
2020-03-18 03:59:12,580 [INFO   ] [TRADER] Timeout
2020-03-18 03:59:12,580 [INFO   ] [TRADER] Cancelling bid 5
2020-03-18 03:59:12,581 [INFO   ] [TRADER] Cancelling bid 7
2020-03-18 03:59:12,581 [INFO   ] [TRADER] Cancelling bid 8
2020-03-18 03:59:12,582 [INFO   ] [TRADER] Order 5 cancelled
2020-03-18 03:59:12,583 [INFO   ] [TRADER] Order 7 cancelled
2020-03-18 03:59:12,583 [INFO   ] [TRADER] Order 8 cancelled
2020-03-18 03:59:12,829 [INFO   ] [TRADER] Placing quotes (9, 10). Bid: 40 @ $3427, Ask: 29 @ $3428
2020-03-18 03:59:12,829 [INFO   ] [TRADER] Placing quotes (11, 12). Bid: 10 @ $3426, Ask: 7 @ $3429
2020-03-18 03:59:12,830 [INFO   ] [TRADER] Order 9 inserted
2020-03-18 03:59:12,831 [INFO   ] [TRADER] Order 10 filled (8 / 29)
2020-03-18 03:59:12,831 [INFO   ] [TRADER] Position changed to ETF: -55, FUTURE: 55
2020-03-18 03:59:12,831 [INFO   ] [TRADER] Order 11 inserted
2020-03-18 03:59:12,832 [INFO   ] [TRADER] Order 12 inserted
2020-03-18 03:59:13,328 [INFO   ] [TRADER] Order 10 filled (9 / 29)
2020-03-18 03:59:13,328 [INFO   ] [TRADER] Position changed to ETF: -56, FUTURE: 56
2020-03-18 03:59:13,578 [INFO   ] [TRADER] Order 10 filled (10 / 29)
2020-03-18 03:59:13,579 [INFO   ] [TRADER] Position changed to ETF: -57, FUTURE: 57
2020-03-18 03:59:14,079 [INFO   ] [TRADER] Timeout
2020-03-18 03:59:14,079 [INFO   ] [TRADER] Cancelling bid 9
2020-03-18 03:59:14,080 [INFO   ] [TRADER] Cancelling bid 11
2020-03-18 03:59:14,080 [INFO   ] [TRADER] Cancelling bid 10
2020-03-18 03:59:14,080 [INFO   ] [TRADER] Cancelling bid 12
2020-03-18 03:59:14,081 [INFO   ] [TRADER] Order 9 cancelled
2020-03-18 03:59:14,081 [INFO   ] [TRADER] Order 11 cancelled
2020-03-18 03:59:14,082 [INFO   ] [TRADER] Order 10 cancelled
2020-03-18 03:59:14,082 [INFO   ] [TRADER] Order 12 cancelled
2020-03-18 03:59:14,329 [INFO   ] [TRADER] Placing quotes (13, 14). Bid: 40 @ $3427, Ask: 22 @ $3428
2020-03-18 03:59:14,329 [INFO   ] [TRADER] Placing quotes (15, 16). Bid: 10 @ $3426, Ask: 5 @ $3429
2020-03-18 03:59:14,330 [INFO   ] [TRADER] Order 13 inserted
2020-03-18 03:59:14,330 [INFO   ] [TRADER] Order 14 inserted
2020-03-18 03:59:14,330 [INFO   ] [TRADER] Order 15 inserted
2020-03-18 03:59:14,331 [INFO   ] [TRADER] Order 16 inserted
2020-03-18 03:59:15,579 [INFO   ] [TRADER] Timeout
2020-03-18 03:59:15,579 [INFO   ] [TRADER] Cancelling bid 13
2020-03-18 03:59:15,579 [INFO   ] [TRADER] Cancelling bid 15
